,Unnamed: 0,TrackSegment,TourID,DateTime,Latitude,Longitude,A2_RSSI,SNR,avg_snr,avg_rssi,Failure,TS
47108,366736,207,29895811.0,2021-06-01 15:57:34,47.39349741485983,8.062171883112537,2.34,0.75,0.8600000000000191,2.362000000000001,0,1622530654
47109,366737,207,29900487.0,2021-06-01 17:18:03,47.39350405942324,8.062207924426673,2.37,1.0,0.9100000000000192,2.3640000000000017,0,1622531163
47110,366738,207,29904902.0,2021-06-01 18:27:31,47.393493777371035,8.062150776408384,2.3,1.0,0.9100000000000192,2.3440000000000016,0,1622533171
47111,366739,207,29909343.0,2021-06-01 19:47:38,47.39347897244143,8.062059727983142,2.16,1.0,0.950000000000019,2.3080000000000016,0,1622535818
47509,370234,208,29868297.0,2021-06-01 06:00:13,47.39365390950574,8.063230723961235,2.4,1.0,1.000000000000019,2.3460000000000014,0,1622514253
47510,370235,208,29872733.0,2021-06-01 07:11:46,47.39366533532692,8.063289712392157,2.46,1.0,1.000000000000019,2.358000000000001,0,1622516386
47511,370236,208,29891348.0,2021-06-01 14:47:16,47.39365696657575,8.063262712391031,2.4,1.0,1.000000000000019,2.4120000000000017,0,1622528596
47512,370237,208,29895811.0,2021-06-01 15:57:43,47.39364198742426,8.063130892759384,2.36,1.0,1.000000000000019,2.404000000000001,0,1622530663
47513,370238,208,29900487.0,2021-06-01 17:17:55,47.39365642436224,8.063247298563693,2.4,1.0,1.000000000000019,2.4040000000000017,0,1622531155
47514,370239,208,29904902.0,2021-06-01 18:27:41,47.393609897144,8.062908934959928,2.36,1.0,1.000000000000019,2.3960000000000017,0,1622533181
47515,370240,208,29909343.0,2021-06-01 19:47:34,47.39366822919095,8.063335329896589,2.4,1.0,1.000000000000019,2.384000000000001,0,1622535814
47913,373735,209,29868297.0,2021-06-01 06:00:07,47.39372222531743,8.06465258438812,2.46,1.0,0.9600000000000192,2.4680000000000013,0,1622514247
47914,373736,209,29872733.0,2021-06-01 07:12:27,47.39372662415119,8.064606693054554,2.5,1.0,0.9600000000000192,2.4680000000000013,0,1622516427
47915,373737,209,29891348.0,2021-06-01 14:47:10,47.39372680087507,8.064666729521791,2.5,1.0,0.9600000000000192,2.4800000000000018,0,1622528590
47916,373738,209,29895811.0,2021-06-01 15:58:17,47.393731981413715,8.064594285725251,2.47,1.0,1.000000000000019,2.4800000000000013,0,1622530697
47917,373739,209,29900487.0,2021-06-01 17:17:49,47.39372856989448,8.0645804206398,2.47,0.8,0.9600000000000192,2.4800000000000013,0,1622531149
47918,373740,209,29904902.0,2021-06-01 18:28:13,47.39373298278525,8.064551824580349,2.44,1.0,0.9600000000000192,2.4760000000000018,0,1622533213
47919,373741,209,29909343.0,2021-06-01 19:47:29,47.393730107809155,8.064569562656294,2.51,1.0,0.9600000000000192,2.478000000000001,0,1622535809
48317,377236,210,29868297.0,2021-06-01 06:00:02,47.393454594548786,8.066019070607144,1.85,0.8,0.9600000000000202,1.7800000000000016,0,1622514242
48318,377237,210,29872733.0,2021-06-01 07:12:35,47.393504713409996,8.065878895641823,2.43,1.0,0.96000000000002,1.8740000000000017,0,1622516435
48319,377238,210,29891348.0,2021-06-01 14:47:04,47.39347749722623,8.065945769583953,1.65,0.8,0.92000000000002,1.9140000000000013,2,1622528584
48320,377239,210,29895811.0,2021-06-01 15:58:23,47.39349233667847,8.065897130594816,1.72,1.0,0.92000000000002,1.9080000000000017,0,1622530703
48321,377240,210,29900487.0,2021-06-01 17:17:44,47.3934890071397,8.065916663799571,1.92,0.8,0.8800000000000201,1.9140000000000013,0,1622531144
48322,377241,210,29904902.0,2021-06-01 18:28:19,47.393499869390965,8.065873058211885,1.92,1.0,0.92000000000002,1.9280000000000013,0,1622533219
48323,377242,210,29909343.0,2021-06-01 19:47:24,47.39350037798405,8.065879459870322,1.86,0.8,0.8800000000000201,1.8140000000000007,0,1622535804
48721,380737,211,29868297.0,2021-06-01 05:59:58,47.392970408968495,8.066988270270635,2.15,1.0,1.0000000000000218,2.1260000000000017,0,1622516398
48722,380738,211,29872733.0,2021-06-01 07:12:40,47.392971197622565,8.066965718958516,2.26,1.0,1.0000000000000218,2.144000000000001,0,1622516440
48723,380739,211,29891348.0,2021-06-01 14:46:59,47.39296527523936,8.066992120860439,2.27,1.0,1.0000000000000218,2.1860000000000013,0,1622528579
48724,380740,211,29895811.0,2021-06-01 15:58:29,47.39292245053425,8.067042013743063,2.03,1.0,1.0000000000000218,2.160000000000001,0,1622530709
48725,380741,211,29900487.0,2021-06-01 17:17:39,47.39296565974828,8.066986681112784,2.06,1.0,1.0000000000000218,2.154000000000001,0,1622531139
48726,380742,211,29904902.0,2021-06-01 18:28:25,47.39293284310746,8.067027622664895,2.03,1.0,1.0000000000000218,2.1300000000000017,0,1622533225
48727,380743,211,29909343.0,2021-06-01 19:47:19,47.39296569440667,8.066983665999107,2.23,1.0,1.0000000000000218,2.124000000000001,0,1622535799
49125,384238,212,29868297.0,2021-06-01 05:59:52,47.392251787347476,8.067713406459168,2.23,1.0,1.000000000000022,2.3080000000000016,0,1622516392
49126,384239,212,29872733.0,2021-06-01 07:12:46,47.392163840483576,8.067785146845107,2.4,1.0,1.000000000000022,2.3280000000000016,0,1622516446
49127,384240,212,29891348.0,2021-06-01 14:46:53,47.39226069853282,8.067708411924343,2.4,1.0,1.000000000000022,2.3400000000000016,0,1622528573
49128,384241,212,29895811.0,2021-06-01 15:58:34,47.392160164971145,8.067787921614045,2.4,1.0,1.000000000000022,2.3320000000000016,0,1622530714
49129,384242,212,29900487.0,2021-06-01 17:17:33,47.39220863320578,8.067748958353576,2.3,1.0,1.000000000000022,2.3460000000000014,0,1622531133
49130,384243,212,29904902.0,2021-06-01 18:28:30,47.392240050146206,8.067728584683312,2.3,1.0,1.000000000000022,2.3600000000000017,0,1622533230
49131,384244,212,29909343.0,2021-06-01 19:47:14,47.3922014622564,8.067755894153287,2.36,1.0,1.000000000000022,2.3520000000000008,0,1622535794
49529,387740,213,29868297.0,2021-06-01 05:59:46,47.39142673660735,8.068321188458011,2.4,1.0,1.000000000000022,2.4240000000000017,0,1622516386
49530,387741,213,29872733.0,2021-06-01 07:12:51,47.391395222611806,8.06834388643642,2.57,1.0,1.000000000000022,2.458000000000001,0,1622516451
49531,387742,213,29891348.0,2021-06-01 14:46:46,47.39143615732005,8.068314581473013,2.33,1.0,1.000000000000022,2.4360000000000013,0,1622528566
49532,387743,213,29895811.0,2021-06-01 15:58:39,47.39135764338559,8.068371496313405,2.44,1.0,1.000000000000022,2.4360000000000017,0,1622530719
49533,387744,213,29900487.0,2021-06-01 17:17:26,47.39138916392145,8.068348517998931,2.4,1.0,1.000000000000022,2.4280000000000017,0,1622531126
49534,387745,213,29904902.0,2021-06-01 18:28:34,47.39146214419257,8.068295865695843,2.44,1.0,1.000000000000022,2.4360000000000017,0,1622533234
49535,387746,213,29909343.0,2021-06-01 19:47:09,47.391423269251355,8.068323590804848,2.34,1.0,1.000000000000022,2.390000000000001,0,1622535789
49933,391242,214,29868297.0,2021-06-01 05:59:36,47.39062009155699,8.068925986074719,2.23,0.8,0.8533333333333563,2.2520000000000016,0,1622516376
49934,391243,214,29872733.0,2021-06-01 07:12:56,47.39060688189214,8.06893615480702,2.47,0.8,0.8133333333333563,2.3140000000000023,0,1622516456
49935,391244,214,29891348.0,2021-06-01 14:46:37,47.39064151180566,8.068909076614172,2.3,0.8,0.8133333333333563,2.3200000000000007,0,1622528557
49936,391245,214,29895811.0,2021-06-01 15:58:45,47.39058114488071,8.068955360655124,2.31,0.8,0.7733333333333563,2.3300000000000014,0,1622530725
49937,391246,214,29900487.0,2021-06-01 17:17:17,47.39063755595727,8.068911890354643,2.0,1.0,0.840000000000023,2.2620000000000013,0,1622531117
49938,391247,214,29904902.0,2021-06-01 18:28:40,47.390627602627646,8.068919688607437,2.37,0.8,0.840000000000023,2.2900000000000023,0,1622533240
49939,391248,214,29909343.0,2021-06-01 19:47:01,47.39065857768252,8.068895555132384,2.24,1.0,0.880000000000023,2.244000000000002,0,1622535781
50337,394744,215,29868297.0,2021-06-01 05:58:54,47.38969562136632,8.069714411509974,2.23,1.0,1.0000000000000235,2.2060000000000013,0,1622516334
50338,394745,215,29872733.0,2021-06-01 07:13:05,47.38984656196078,8.069576934199398,2.23,1.0,1.0000000000000235,2.1980000000000013,0,1622516465
50339,394746,215,29891348.0,2021-06-01 14:45:59,47.38977348878744,8.069642247852089,2.26,1.0,1.0000000000000235,2.2520000000000016,0,1622528519
50340,394747,215,29895811.0,2021-06-01 15:58:53,47.389871726678,8.069554184788528,2.06,1.0,1.0000000000000235,2.208000000000001,0,1622530733
50341,394748,215,29900487.0,2021-06-01 17:16:39,47.38973984110565,8.069673608863226,2.26,1.0,1.0000000000000235,2.208000000000001,0,1622531079
50342,394749,215,29904902.0,2021-06-01 18:28:49,47.38984212288632,8.06958145784246,2.2,0.8,0.9600000000000234,2.2020000000000013,0,1622533249
50343,394750,215,29909343.0,2021-06-01 19:46:23,47.38972700197465,8.069685579006443,2.26,1.0,0.9600000000000234,2.208000000000001,0,1622535743
50741,398246,216,29868297.0,2021-06-01 05:58:42,47.389139256381185,8.070234773877845,2.53,1.0,1.0000000000000235,2.462000000000001,0,1622516322
50742,398247,216,29872733.0,2021-06-01 07:13:14,47.38909698346814,8.070273479680178,2.33,1.0,1.0000000000000235,2.4200000000000017,0,1622516474
50743,398248,216,29891348.0,2021-06-01 14:45:48,47.38912274768504,8.070250457918128,2.57,1.0,1.0000000000000235,2.4600000000000017,0,1622528508
50744,398249,216,29895811.0,2021-06-01 15:59:11,47.38928596760577,8.070094707965273,2.36,1.0,1.0000000000000235,2.4240000000000017,0,1622530751
50745,398250,216,29900487.0,2021-06-01 17:16:27,47.38914506503247,8.070228924778904,2.54,1.0,1.0000000000000235,2.466000000000001,0,1622531067
50746,398251,216,29904902.0,2021-06-01 18:29:00,47.38928647032752,8.070094125499049,2.37,0.8,0.9600000000000236,2.434000000000002,0,1622533260
50747,398252,216,29909343.0,2021-06-01 19:46:13,47.38912550700405,8.07024737530576,2.54,1.0,0.9600000000000236,2.4760000000000018,0,1622535733
51145,401748,217,29868297.0,2021-06-01 05:58:35,47.388330938057365,8.071033479247347,2.36,1.0,1.0000000000000238,2.2100000000000017,0,1622516315
51146,401749,217,29872733.0,2021-06-01 07:13:56,47.38837482773437,8.07098888603605,2.16,1.0,1.0000000000000238,2.2700000000000022,0,1622516516
51147,401750,217,29891348.0,2021-06-01 14:45:41,47.388326001344225,8.071038527495379,2.4,1.0,1.0000000000000238,2.296000000000002,0,1622528501
51148,401751,217,29895811.0,2021-06-01 15:59:53,47.38835008276791,8.071014016210583,2.27,1.0,1.0000000000000238,2.2700000000000022,0,1622530793
51149,401752,217,29900487.0,2021-06-01 17:16:19,47.38835731449,8.07100662701329,2.4,1.0,1.0000000000000238,2.3180000000000023,0,1622531059
51150,401753,217,29904902.0,2021-06-01 18:29:37,47.388345473655065,8.071018672156432,2.34,1.0,1.0000000000000238,2.3140000000000014,0,1622533297
51151,401754,217,29909343.0,2021-06-01 19:46:05,47.3883865199443,8.070977031202407,2.34,1.0,1.0000000000000238,2.3500000000000014,0,1622535725
51549,405250,218,29868297.0,2021-06-01 05:58:30,47.38762208554918,8.071772306082035,2.36,1.0,1.0000000000000238,2.3180000000000014,0,1622516310
51550,405251,218,29872733.0,2021-06-01 07:14:04,47.3876674523579,8.07172380807768,2.4,1.0,1.0000000000000238,2.3240000000000007,0,1622516524
51551,405252,218,29891348.0,2021-06-01 14:45:36,47.3876386542967,8.071754593767402,2.4,1.0,1.0000000000000238,2.3300000000000014,0,1622528496
51552,405253,218,29895811.0,2021-06-01 16:00:02,47.38763049449998,8.07176331674942,2.37,1.0,1.0000000000000238,2.3320000000000016,0,1622528642
51553,405254,218,29900487.0,2021-06-01 17:16:13,47.38758405494445,8.071812961541063,2.34,1.0,1.0000000000000238,2.374000000000001,0,1622531053
51554,405255,218,29904902.0,2021-06-01 18:29:44,47.3876370555579,8.071756302850392,2.37,1.0,1.0000000000000238,2.3760000000000017,0,1622533304
51555,405256,218,29909343.0,2021-06-01 19:45:59,47.38767695135788,8.071713653461208,2.33,1.0,1.0000000000000238,2.362000000000001,0,1622535719
51953,408752,219,29868297.0,2021-06-01 05:58:25,47.38690453656068,8.072559435386342,2.29,1.0,1.0000000000000238,2.3360000000000007,0,1622516305
51954,408753,219,29872733.0,2021-06-01 07:14:11,47.386956785646184,8.072499505436356,2.44,1.0,1.0000000000000238,2.3560000000000008,0,1622516531
51955,408754,219,29891348.0,2021-06-01 14:45:31,47.38696065680004,8.072495135168543,2.33,1.0,1.0000000000000238,2.354000000000002,0,1622528491
51956,408755,219,29895811.0,2021-06-01 16:00:09,47.386926410839,8.072534234999283,2.4,1.0,1.0000000000000238,2.366000000000001,0,1622528649
51957,408756,219,29900487.0,2021-06-01 17:16:08,47.386842088139524,8.072631137413548,2.34,1.0,1.0000000000000238,2.3600000000000017,0,1622531048
51958,408757,219,29904902.0,2021-06-01 18:29:49,47.38690863088761,8.072555860254603,2.37,1.0,1.0000000000000238,2.376000000000002,0,1622533309
51959,408758,219,29909343.0,2021-06-01 19:45:54,47.38697908481645,8.072474035608929,2.34,1.0,1.0000000000000238,2.3560000000000016,0,1622535714
52357,412254,220,29868297.0,2021-06-01 05:58:21,47.38621802854468,8.073368847295843,2.36,1.0,1.0000000000000238,2.362000000000001,0,1622516301
52358,412255,220,29872733.0,2021-06-01 07:14:17,47.386204529443475,8.073385274022566,2.36,1.0,1.0000000000000238,2.3600000000000017,0,1622516537
52359,412256,220,29891348.0,2021-06-01 14:45:26,47.38622605912592,8.073359497324118,2.4,1.0,1.0000000000000238,2.3720000000000008,0,1622528486
52360,412257,220,29895811.0,2021-06-01 16:00:15,47.38623186685068,8.073352407921092,2.33,0.8,0.9600000000000236,2.358000000000001,0,1622528655
52361,412258,220,29900487.0,2021-06-01 17:16:04,47.38617170556177,8.073424341723369,2.4,1.0,0.9600000000000236,2.370000000000001,0,1622531044
52362,412259,220,29904902.0,2021-06-01 18:29:55,47.38619155826872,8.073400558397285,2.3,1.0,0.960000000000024,2.358000000000001,0,1622533315
52363,412260,220,29909343.0,2021-06-01 19:45:49,47.386237794739635,8.07334553784997,2.23,1.0,0.960000000000024,2.3320000000000016,0,1622535709
52761,415756,221,29868297.0,2021-06-01 05:58:16,47.38553567352864,8.07420471695095,2.36,1.0,1.0000000000000238,2.378000000000001,0,1622516296
52762,415757,221,29872733.0,2021-06-01 07:14:23,47.38551847498535,8.07422472968381,2.46,1.0,1.0000000000000238,2.3960000000000017,0,1622516543
52763,415758,221,29891348.0,2021-06-01 14:45:21,47.38547493780281,8.074282391599287,2.36,1.0,1.0000000000000238,2.3880000000000017,0,1622528481
52764,415759,221,29895811.0,2021-06-01 16:00:20,47.385545396238115,8.074191759236957,2.4,1.0,1.0000000000000238,2.3960000000000017,0,1622528660
52765,415760,221,29900487.0,2021-06-01 17:15:59,47.38549102281756,8.074261676394354,2.37,1.0,1.0000000000000238,2.390000000000001,0,1622531039
52766,415761,221,29904902.0,2021-06-01 18:29:59,47.385510658077315,8.074236497227835,2.4,1.0,1.0000000000000238,2.398000000000001,0,1622533319
52767,415762,221,29909343.0,2021-06-01 19:45:45,47.38554065758757,8.074196818803568,2.4,1.0,1.0000000000000238,2.386000000000001,0,1622535705
53165,419258,222,29868297.0,2021-06-01 05:58:11,47.38480375312928,8.075176009440153,2.37,1.0,1.000000000000024,2.382000000000001,0,1622516291
53166,419259,222,29872733.0,2021-06-01 07:14:27,47.384884081135596,8.075065949311517,2.44,1.0,1.000000000000024,2.390000000000001,0,1622516547
53167,419260,222,29891348.0,2021-06-01 14:45:17,47.3848147215938,8.075159878851142,2.37,1.0,1.000000000000024,2.390000000000001,0,1622528477
53168,419261,222,29895811.0,2021-06-01 16:00:25,47.384846348942155,8.075117255503553,2.37,1.0,1.000000000000024,2.3840000000000017,0,1622528665
53169,419262,222,29900487.0,2021-06-01 17:15:55,47.384832448417434,8.075135526544349,2.37,1.0,1.000000000000024,2.384000000000001,0,1622531035
53170,419263,222,29904902.0,2021-06-01 18:30:04,47.38484297229744,8.075121126152126,2.1,1.0,1.000000000000024,2.3300000000000023,0,1622533324
53171,419264,222,29909343.0,2021-06-01 19:45:40,47.384867587658384,8.075088760763055,2.2,1.0,1.000000000000024,2.2820000000000022,0,1622535700
53569,422760,223,29868297.0,2021-06-01 05:58:07,47.384174482371996,8.07608245518021,2.37,1.0,0.960000000000024,2.358000000000001,0,1622516287
53570,422761,223,29872733.0,2021-06-01 07:14:32,47.384203518099795,8.076039009419457,2.44,1.0,0.960000000000024,2.3800000000000017,0,1622516552
53571,422762,223,29891348.0,2021-06-01 14:45:12,47.3841848760113,8.076066907038701,2.34,1.0,1.0000000000000238,2.3760000000000017,0,1622528472
53572,422763,223,29895811.0,2021-06-01 16:00:30,47.384168258149565,8.076091801972247,2.37,1.0,1.0000000000000238,2.378000000000001,0,1622528670
53573,422764,223,29900487.0,2021-06-01 17:15:50,47.3842016827165,8.076041917751125,2.37,0.8,0.9600000000000236,2.378000000000001,0,1622531030
53574,422765,223,29904902.0,2021-06-01 18:30:08,47.38420562684596,8.076036133268637,2.33,1.0,0.9600000000000236,2.370000000000001,0,1622533328
53575,422766,223,29909343.0,2021-06-01 19:45:36,47.384223207345705,8.076009285848599,2.3,1.0,0.9600000000000236,2.3420000000000014,0,1622535696
53973,426262,224,29868297.0,2021-06-01 05:58:02,47.38355878781431,8.077021348475519,2.3,1.0,1.0000000000000238,2.3000000000000016,0,1622516282
53974,426263,224,29872733.0,2021-06-01 07:14:37,47.383549151363965,8.077036319735509,2.37,1.0,1.0000000000000238,2.3080000000000016,0,1622516557
53975,426264,224,29891348.0,2021-06-01 14:45:08,47.38356626224054,8.077009736152068,2.3,1.0,1.0000000000000238,2.3000000000000016,0,1622528468
53976,426265,224,29895811.0,2021-06-01 16:00:35,47.383575991349055,8.076994620937658,2.2,1.0,1.0000000000000238,2.2800000000000016,0,1622528675
53977,426266,224,29900487.0,2021-06-01 17:15:46,47.38358880906346,8.076974707242481,2.3,1.0,1.0000000000000238,2.2940000000000014,0,1622531026
53978,426267,224,29904902.0,2021-06-01 18:30:13,47.38358880906346,8.076974707242481,1.82,0.8,0.960000000000024,2.1980000000000013,0,1622533333
53979,426268,224,29909343.0,2021-06-01 19:45:31,47.38359227059953,8.076969703264174,2.3,1.0,0.960000000000024,2.184000000000002,0,1622535691
54377,429764,225,29868297.0,2021-06-01 05:57:58,47.38294993093735,8.077967272988811,2.3,1.0,1.0000000000000238,2.3400000000000016,0,1622516278
54378,429765,225,29872733.0,2021-06-01 07:14:42,47.38290387982367,8.078038818337022,2.43,1.0,1.0000000000000238,2.3520000000000008,0,1622516562
54379,429766,225,29891348.0,2021-06-01 14:45:03,47.382952556252356,8.077963194280162,2.37,1.0,1.0000000000000238,2.3520000000000016,0,1622528463
54380,429767,225,29895811.0,2021-06-01 16:00:39,47.38298319522266,8.07791559335097,2.34,1.0,1.0000000000000238,2.3480000000000016,0,1622528679
54381,429768,225,29900487.0,2021-06-01 17:15:41,47.382983936488074,8.077914441715585,2.3,1.0,1.0000000000000238,2.3480000000000016,0,1622531021
54382,429769,225,29904902.0,2021-06-01 18:30:17,47.382971705608796,8.077933443699418,2.34,1.0,1.0000000000000238,2.3560000000000016,0,1622533337
54383,429770,225,29909343.0,2021-06-01 19:45:27,47.38296830814232,8.077938722028257,2.37,1.0,1.0000000000000238,2.3440000000000016,0,1622535687
